"species","plotID","uncertainty","x","y"
"Acer saccharum Marshall","UNDE_007",0.75,-89.5362761662332,46.2486261038123
"Populus tremuloides Michx.","UNDE_007",0.75,-89.5362618350408,46.2486452217873
"Corylus cornuta Marshall","UNDE_007",0.75,-89.5362448313671,46.2486588454262
"Corylus cornuta Marshall","UNDE_007",0.75,-89.5362381158101,46.2486520459541
"Corylus cornuta Marshall","UNDE_007",0.75,-89.5362541656956,46.248664200927
"Corylus cornuta Marshall","UNDE_007",0.75,-89.5362373593153,46.2486627453753
"Picea glauca (Moench) Voss","UNDE_007",0.77,-89.536172448684,46.2486494300285
"Acer saccharum Marshall","UNDE_007",0.77,-89.5361958038306,46.2486894940226
"Corylus cornuta Marshall","UNDE_007",0.77,-89.5361277024363,46.2486709019984
"Corylus cornuta Marshall","UNDE_007",0.77,-89.5360476370461,46.2486607809494
"Corylus cornuta Marshall","UNDE_007",0.77,-89.5360846592044,46.24866482155
"Corylus cornuta Marshall","UNDE_007",0.77,-89.5360401130809,46.2487219095329
"Populus tremuloides Michx.","UNDE_007",0.77,-89.5362559792693,46.2487100423404
"Corylus cornuta Marshall","UNDE_007",0.77,-89.5361009162117,46.2486546502476
"Populus tremuloides Michx.","UNDE_007",0.77,-89.5360975367096,46.2487791239762
"Acer saccharum Marshall","UNDE_007",0.73,-89.5362069228198,46.2487886718363
"Populus tremuloides Michx.","UNDE_007",0.74,-89.5360484086258,46.2487395573377
"Corylus cornuta Marshall","UNDE_007",0.77,-89.5362002253832,46.2487979582467
"Acer saccharum Marshall","UNDE_007",0.77,-89.5361301042193,46.2487348817863
"Acer saccharum Marshall","UNDE_007",0.77,-89.5361301042193,46.2487348817863
"Acer saccharum Marshall","UNDE_007",0.73,-89.5362384784149,46.2487751836106
"Corylus cornuta Marshall","UNDE_007",0.77,-89.5361078138244,46.2486612626122
"Corylus cornuta Marshall","UNDE_007",0.77,-89.5361492350138,46.2487987589921
"Acer saccharum Marshall","UNDE_007",0.73,-89.5362263422681,46.2487741844444
"Acer saccharum Marshall","UNDE_007",0.73,-89.5362263422681,46.2487741844444
"Acer saccharum Marshall","UNDE_007",0.73,-89.5362314037992,46.2487740215962
"Corylus cornuta Marshall","UNDE_007",0.77,-89.5361981941256,46.2487606406145
"Acer saccharum Marshall","UNDE_007",0.77,-89.5362128817704,46.2487446206086
