"species","plotID","uncertainty","x","y"
"Populus tremuloides Michx.","UNDE_019",0.86,-89.5436851998997,46.2583286386776
"Picea glauca (Moench) Voss","UNDE_019",0.86,-89.5436786267117,46.2583333051454
"Betula papyrifera Marshall","UNDE_019",0.78,-89.5434831344228,46.2581918309438
"Populus tremuloides Michx.","UNDE_019",0.78,-89.5434634188746,46.2582419014256
"Dirca palustris L.","UNDE_019",0.78,-89.5435827817068,46.2582201880295
"Acer saccharum Marshall","UNDE_019",0.87,-89.5436227356753,46.2581914588711
"Acer rubrum L.","UNDE_019",0.87,-89.5436806144018,46.2582278428965
"Populus grandidentata Michx.","UNDE_019",0.87,-89.543683065239,46.2582330783572
"Populus grandidentata Michx.","UNDE_019",0.87,-89.5436210411329,46.2582370707054
"Betula alleghaniensis Britton","UNDE_019",0.87,-89.5434749313711,46.2583179491879
"Acer saccharum Marshall","UNDE_019",0.87,-89.5434770197418,46.2583085532862
"Acer saccharum Marshall","UNDE_019",0.87,-89.5435139938075,46.2583067983193
"Acer saccharum Marshall","UNDE_019",0.87,-89.5435257001871,46.2582436761722
"Picea glauca (Moench) Voss","UNDE_019",0.87,-89.543581858027,46.2582471749589
"Populus grandidentata Michx.","UNDE_019",0.86,-89.5435778939312,46.2583192151389
"Populus grandidentata Michx.","UNDE_019",0.86,-89.5436463529575,46.2583331951736
"Populus grandidentata Michx.","UNDE_019",0.86,-89.5436469605515,46.2583356206538
"Picea glauca (Moench) Voss","UNDE_019",0.86,-89.5436584079588,46.2583106597774
"Acer saccharum Marshall","UNDE_019",0.86,-89.5436737210015,46.2582638885111
"Populus grandidentata Michx.","UNDE_019",0.86,-89.5436758438545,46.2582545571531
