"species","plotID","uncertainty","x","y"
"Populus tremuloides Michx.","UNDE_061",0.8,-89.535031941299,46.2332639680104
"Acer saccharum Marshall","UNDE_061",0.86,-89.5349059901013,46.2334343810165
"Acer saccharum Marshall","UNDE_061",0.8,-89.5350332463292,46.2334326843268
"Populus tremuloides Michx.","UNDE_061",0.86,-89.5349126058014,46.2332036337656
"Populus tremuloides Michx.","UNDE_061",0.75,-89.5348867793516,46.2332433021528
"Acer saccharum Marshall","UNDE_061",0.8,-89.5349778840791,46.2332861409513
"Populus tremuloides Michx.","UNDE_061",0.86,-89.5349205023671,46.2332309585339
"Acer saccharum Marshall","UNDE_061",0.8,-89.5350281955367,46.2334405176016
"Acer saccharum Marshall","UNDE_061",0.86,-89.5349736063671,46.2331915326515
"Acer saccharum Marshall","UNDE_061",0.86,-89.5350255849281,46.2334950475838
"Acer saccharum Marshall","UNDE_061",0.8,-89.5349244287997,46.2332894442371
"Acer saccharum Marshall","UNDE_061",0.8,-89.5349362015027,46.2333154214609
"Picea glauca (Moench) Voss","UNDE_061",0.75,-89.5348494192344,46.23331670882
"Populus tremuloides Michx.","UNDE_061",0.86,-89.5349202490417,46.2332154574467
"Acer saccharum Marshall","UNDE_061",0.75,-89.5348779655609,46.233287818168
"Acer saccharum Marshall","UNDE_061",0.8,-89.5350387336535,46.2333598572423
"Acer saccharum Marshall","UNDE_061",0.75,-89.5348331242973,46.2332460196167
"Abies balsamea (L.) Mill.","UNDE_061",0.86,-89.53497104592,46.2331840901233
"Acer saccharum Marshall","UNDE_061",0.8,-89.5349641694592,46.2333292757777
"Populus tremuloides Michx.","UNDE_061",0.8,-89.5348944220973,46.2334252591817
"Acer saccharum Marshall","UNDE_061",0.75,-89.5347756058803,46.2331773623737
"Populus tremuloides Michx.","UNDE_061",0.8,-89.5348630002795,46.2333798158287
"Acer saccharum Marshall","UNDE_061",0.75,-89.5348688013993,46.2331911738965
"Populus tremuloides Michx.","UNDE_061",0.8,-89.5349370379176,46.2332635784803
"Acer saccharum Marshall","UNDE_061",0.86,-89.5349654637696,46.2332446143472
"Populus tremuloides Michx.","UNDE_061",0.8,-89.5348114439677,46.2334200388225
"Picea glauca (Moench) Voss","UNDE_061",0.8,-89.5349943531103,46.2332867253412
"Populus tremuloides Michx.","UNDE_061",0.8,-89.5347909089123,46.233369336597
"Populus tremuloides Michx.","UNDE_061",0.8,-89.5349589819712,46.233408578663
"Populus tremuloides Michx.","UNDE_061",0.86,-89.5348030446241,46.233419719904
"Acer saccharum Marshall","UNDE_061",0.8,-89.5349803194988,46.2333250244551
"Populus tremuloides Michx.","UNDE_061",0.86,-89.5349423035963,46.2332236612965
"Populus tremuloides Michx.","UNDE_061",0.86,-89.5349518096155,46.2331765231397
"Populus tremuloides Michx.","UNDE_061",0.75,-89.5348714574981,46.2331856359852
"Populus tremuloides Michx.","UNDE_061",0.8,-89.5349130038726,46.2334123466417
"Abies balsamea (L.) Mill.","UNDE_061",0.86,-89.5350184178039,46.2332384343064
"Populus tremuloides Michx.","UNDE_061",0.75,-89.53478655481,46.2332570835806
"Acer saccharum Marshall","UNDE_061",0.86,-89.5350459319064,46.2334265477849
"Acer saccharum Marshall","UNDE_061",0.86,-89.5349620824781,46.2332183428372
"Acer saccharum Marshall","UNDE_061",0.86,-89.534989976039,46.233459485822
